Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Web_Visit,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Spending,Accept_Offer,Num_Purchase,Enrolled_Days,Children,Cluster
Master,Relationship,82326.0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,47,2257,4,22,111,0,3
PhD,Divorced,26642.0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,57,42,0,7,120,1,1
Bachelor,Divorced,69932.0,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,60,1049,0,26,382,1,2
Bachelor,Single,44503.0,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,52,48,0,7,74,2,1
PhD,Single,60200.0,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,76,685,0,25,543,1,2
Bachelor,Divorced,49638.0,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,72,39,0,5,71,1,1
Master,Single,23830.0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,43,0,5,142,0,1
Master,Widow,33051.0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,65,835,1,21,682,0,1
Bachelor,Married,72905.0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,66,1515,1,20,159,0,2
PhD,Relationship,69702.0,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,73,1039,0,26,495,1,2
Bachelor,Divorced,70300.0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,49,1596,0,26,349,1,2
PhD,Married,70643.0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,40,1828,1,18,622,0,2
PhD,Married,30396.0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,55,34,2,6,60,1,1
PhD,Divorced,50616.0,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,56,149,0,10,72,1,1
Master,Single,62772.0,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,55,946,1,23,406,1,2
PhD,Single,30298.0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,39,28,0,6,41,0,1
Bachelor,Single,52413.0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,40,450,0,17,603,1,1
PhD,Married,44155.0,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,67,46,0,5,161,2,1
PhD,Divorced,86979.0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,53,1702,2,16,234,0,3
Bachelor,Relationship,76532.0,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,49,820,0,25,293,2,2
Bachelor,Married,42081.0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,42,382,1,15,488,1,1
PhD,Married,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,36,2126,0,20,667,0,2
Master,Relationship,88420.0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,35,2069,3,20,58,0,3
Bachelor,Married,31158.0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,39,72,0,7,518,1,1
Bachelor,Divorced,61671.0,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,56,732,2,28,26,1,2
Bachelor,Single,69719.0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,50,801,0,11,34,0,2
Bachelor,Divorced,49160.0,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,75,236,0,12,252,1,1
Basic,Relationship,24882.0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,46,80,1,5,658,1,1
PhD,Single,90933.0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,70,1685,1,15,90,0,2
PhD,Single,113734.0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,79,277,0,27,32,0,2
PhD,Relationship,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,74,507,0,18,381,1,2
PhD,Married,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,60,68,0,7,491,2,1
Bachelor,Single,22148.0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,41,49,0,5,77,0,1
Master,Married,73395.0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,37,397,0,15,103,0,2
Bachelor,Divorced,29819.0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,53,39,0,9,248,1,1
Bachelor,Married,45688.0,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,56,306,1,14,155,1,1
Bachelor,Married,62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,70,976,0,14,414,0,2
PhD,Married,60491.0,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,53,1028,0,28,296,1,2
Bachelor,Relationship,33235.0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,38,70,0,7,144,1,1
Bachelor,Married,35701.0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,65,46,0,5,467,0,1
Master,Married,31535.0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,44,51,1,5,276,1,1
Master,Relationship,92556.0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,64,1263,0,21,70,0,2
Bachelor,Single,67384.0,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,54,1490,1,22,596,1,2
Master,Relationship,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,53,1564,0,24,623,0,2
Bachelor,Married,77870.0,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,57,1815,3,18,676,1,3
PhD,Widow,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,61,1198,0,31,520,1,2
Bachelor,Single,57107.0,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,56,416,3,23,674,1,3
Bachelor,Married,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,34,85,0,6,498,0,1
PhD,Single,36038.0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,43,47,0,8,394,1,1
Bachelor,Single,20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,48,137,0,8,494,0,1
PhD,Relationship,34230.0,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,59,21,0,4,550,2,1
Master,Single,31878.0,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,47,70,0,6,7,1,1
Master,Married,70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,52,909,0,22,161,1,2
Bachelor,Single,91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,68,1676,5,22,617,0,3
Master,Single,77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,81,1735,1,26,271,0,2
Bachelor,Single,80982.0,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,65,1191,0,30,537,2,2
Master,Married,22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,47,24,0,5,297,1,1
PhD,Married,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,55,1182,2,20,583,1,2
Bachelor,Married,70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,54,1280,0,14,371,0,2
Bachelor,Single,64849.0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,67,1336,1,19,593,0,2
Master,Married,62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,59,749,0,24,377,2,2
PhD,Married,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,50,91,0,7,221,2,1
PhD,Married,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,77,414,0,15,274,1,2
Master,Married,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,42,44,0,9,173,1,1
Master,Married,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,56,63,0,8,89,2,1
Bachelor,Married,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,73,901,0,23,447,1,2
Master,Relationship,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,49,38,0,6,661,2,1
PhD,Single,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,68,455,1,20,476,1,1
PhD,Widow,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,75,775,1,24,587,1,2
Master,Married,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,65,15,0,4,98,1,1
Bachelor,Married,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,51,38,0,6,302,1,1
PhD,Married,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,40,1512,4,22,143,0,3
Bachelor,Relationship,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,74,43,0,5,531,1,1
Bachelor,Single,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,47,42,0,5,691,1,1
Bachelor,Married,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,40,1089,0,23,65,0,2
Master,Married,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,48,162,0,9,653,1,1
Bachelor,Widow,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,73,1272,0,19,508,0,2
Bachelor,Married,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,42,1173,1,20,604,0,2
Master,Married,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,50,816,0,22,9,1,2
Bachelor,Single,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,56,74,0,9,455,2,1
Bachelor,Relationship,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,70,134,0,9,502,1,1
PhD,Single,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,84,157,0,9,356,0,1
Bachelor,Married,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,48,561,0,18,284,1,2
Bachelor,Single,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,73,1336,0,19,48,0,2
PhD,Relationship,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,48,2092,1,23,685,0,2
PhD,Single,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,60,463,0,16,218,0,2
PhD,Widow,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,74,1130,0,17,57,0,2
Bachelor,Relationship,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,48,20,0,5,163,1,1
Bachelor,Single,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,68,377,1,18,615,1,1
Bachelor,Single,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,34,1544,2,28,432,0,3
PhD,Widow,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,74,138,0,10,53,2,1
Master,Married,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,59,1012,0,26,361,1,2
PhD,Widow,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,62,1766,4,15,355,0,3
Bachelor,Married,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,46,45,0,9,12,2,1
Bachelor,Single,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,72,161,1,10,419,2,1
Bachelor,Divorced,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,58,144,0,8,175,1,1
Bachelor,Relationship,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,77,1734,0,26,309,0,2
Bachelor,Relationship,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,52,823,0,22,250,1,2
Bachelor,Relationship,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,61,1138,0,28,121,1,2
Bachelor,Widow,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,75,1429,2,21,487,0,3
Master,Relationship,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,46,1371,2,21,157,0,3
Bachelor,Divorced,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,58,982,1,16,500,1,2
Bachelor,Single,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,41,44,1,5,96,1,1
Bachelor,Relationship,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,53,318,1,17,544,2,1
Bachelor,Married,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,49,434,0,16,448,1,1
Master,Married,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,53,198,0,12,234,2,1
Bachelor,Married,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,55,359,0,25,267,1,1
Master,Married,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,61,576,0,18,696,0,1
PhD,Single,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,56,88,0,11,282,2,1
Bachelor,Married,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,45,63,1,6,80,1,1
Master,Single,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,40,27,2,4,571,1,1
Bachelor,Married,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,40,193,0,11,487,1,1
PhD,Divorced,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,50,101,1,9,649,1,1
Bachelor,Married,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,73,2211,2,21,137,0,3
Master,Married,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,62,140,0,8,384,1,1
Bachelor,Single,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,49,415,0,22,502,2,2
Bachelor,Relationship,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,67,22,0,4,552,1,1
Bachelor,Married,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,46,263,0,16,508,2,1
Bachelor,Married,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,33,393,0,12,372,0,1
Bachelor,Married,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,38,147,0,10,251,1,1
Bachelor,Married,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,68,443,0,16,77,1,1
PhD,Divorced,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,61,1958,2,19,195,0,3
Master,Married,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,53,174,0,10,458,1,1
Master,Single,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,77,2217,2,27,255,0,3
Bachelor,Single,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,66,1691,2,16,87,1,3
Bachelor,Relationship,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,64,25,0,6,438,2,1
Master,Married,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,44,809,4,21,37,0,3
Bachelor,Married,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,49,895,2,16,669,0,2
PhD,Relationship,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,49,484,0,18,551,1,2
PhD,Married,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,51,413,1,18,529,1,1
Master,Single,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,44,331,0,12,178,1,1
Bachelor,Single,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,54,25,0,5,478,1,1
PhD,Divorced,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,57,13,0,4,187,1,1
Bachelor,Married,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,54,115,1,10,661,1,1
Bachelor,Single,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,58,16,0,4,17,0,1
Master,Single,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,52,92,0,9,284,2,1
Bachelor,Married,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,47,52,0,7,234,1,1
Bachelor,Married,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,54,1464,0,23,580,1,2
Bachelor,Divorced,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,60,441,1,17,501,1,1
PhD,Divorced,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,65,283,0,12,285,1,1
PhD,Relationship,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,58,747,0,23,119,1,2
Bachelor,Divorced,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,66,1870,0,17,405,0,2
Bachelor,Single,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,38,165,0,11,500,1,1
Bachelor,Relationship,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1,47,1941,4,24,327,0,3
Basic,Married,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,43,839,0,27,518,0,2
Bachelor,Single,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,66,1655,1,25,691,0,2
Master,Married,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,49,23,0,4,457,2,1
Bachelor,Married,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,41,66,1,6,485,0,1
Bachelor,Relationship,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,57,37,0,8,440,2,1
Bachelor,Divorced,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,73,21,0,6,91,2,1
Bachelor,Relationship,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,52,22,0,4,642,3,1
Bachelor,Relationship,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,46,78,0,9,137,1,1
Master,Married,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,42,79,0,6,450,1,1
Bachelor,Married,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,68,265,0,17,159,2,1
Master,Married,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,72,1175,0,19,144,1,2
PhD,Married,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0,59,1305,0,28,498,1,2
Master,Married,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,45,46,0,8,126,1,1
Bachelor,Relationship,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,59,25,0,4,474,2,1
Bachelor,Divorced,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,71,46,0,5,255,0,1
Master,Relationship,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,75,874,2,26,660,1,2
Master,Relationship,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,39,100,0,10,697,1,1
PhD,Widow,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,77,930,2,25,476,1,2
Bachelor,Married,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,69,868,0,23,215,1,2
Bachelor,Married,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,48,45,0,9,229,1,1
Bachelor,Relationship,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,49,1260,0,29,426,1,2
Bachelor,Married,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,40,414,1,12,274,1,1
Bachelor,Relationship,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,74,392,0,15,206,1,1
Bachelor,Married,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,47,1109,0,29,633,2,2
Bachelor,Single,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,73,639,0,22,393,1,2
Bachelor,Married,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,40,79,0,6,458,1,1
Bachelor,Relationship,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,42,1665,1,24,506,0,2
Bachelor,Single,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,33,692,0,18,423,0,2
Bachelor,Single,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0,54,1392,0,29,642,3,2
Bachelor,Married,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,43,44,0,7,212,1,1
Master,Married,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0,45,50,0,6,210,1,1
Bachelor,Married,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0,53,467,0,21,656,1,1
Bachelor,Single,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0,54,223,0,12,211,1,1
Bachelor,Married,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0,65,158,0,9,20,1,1
Bachelor,Married,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0,51,1211,2,28,291,0,3
Bachelor,Single,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,54,1575,1,14,681,1,2
Master,Married,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0,77,1208,0,22,184,0,2
Bachelor,Married,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0,73,43,0,5,477,2,1
Bachelor,Single,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0,49,527,1,21,280,2,2
Bachelor,Widow,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,3,11,0,65,932,0,15,7,1,2
Master,Single,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,69,71,0,8,27,2,1
Bachelor,Relationship,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,71,54,0,5,3,2,1
Bachelor,Single,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0,59,129,0,7,467,0,1
Bachelor,Divorced,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0,51,1615,0,27,631,1,2
PhD,Divorced,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,48,1034,0,26,343,1,2
Bachelor,Married,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0,74,1088,0,25,540,1,2
Bachelor,Relationship,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,55,137,0,10,184,1,1
PhD,Relationship,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,42,1244,0,17,247,0,2
Bachelor,Relationship,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0,46,41,0,7,533,2,1
Bachelor,Married,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,50,1174,0,32,686,1,2
Bachelor,Widow,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0,73,993,0,15,539,1,2
Bachelor,Married,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0,76,100,0,7,296,0,1
